key,image_id,url,description,weight,predicted_weight,absolute_error
wrah5h,c34091b7-c42f-4e93-ae39-bb28aa3b7819,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/c34091b7-c42f-4e93-ae39-bb28aa3b7819,graines de chia,8.0,20,12.0
wrah5h,c34091b7-c42f-4e93-ae39-bb28aa3b7819,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/c34091b7-c42f-4e93-ae39-bb28aa3b7819,lait d'amande nature,97.0,120,23.0
wrah5h,c34091b7-c42f-4e93-ae39-bb28aa3b7819,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/c34091b7-c42f-4e93-ae39-bb28aa3b7819,pépites de chocolat,8.0,15,7.0
wrah5h,c34091b7-c42f-4e93-ae39-bb28aa3b7819,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/c34091b7-c42f-4e93-ae39-bb28aa3b7819,purée de cacahuète,10.0,20,10.0
wrah5h,c34091b7-c42f-4e93-ae39-bb28aa3b7819,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/c34091b7-c42f-4e93-ae39-bb28aa3b7819,banane,59.0,120,61.0
wrah5h,6b584efc-e8bb-46a4-8a19-5e1cc53e7527,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/6b584efc-e8bb-46a4-8a19-5e1cc53e7527,pomme,138.0,150,12.0
wrah5h,f298c84c-70c1-4dfb-bf55-e8647e33b230,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/f298c84c-70c1-4dfb-bf55-e8647e33b230,velouté de champignons,691.0,300,391.0
wrah5h,e3691a00-e6be-49ac-8fb8-a0ad13b73d6f,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/e3691a00-e6be-49ac-8fb8-a0ad13b73d6f,pizza aux épinards et crevettes,97.0,150,53.0
wrah5h,ea624b96-5ac7-49de-85af-aad738eb7bdb,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/ea624b96-5ac7-49de-85af-aad738eb7bdb,tartelette au citron,58.0,85,27.0
wrah5h,0cce400a-ac34-4562-a2f8-23658832e62e,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/0cce400a-ac34-4562-a2f8-23658832e62e,semoule de blé dur à la vanille,242.0,180,62.0
wrah5h,8dcb5ff0-6b3c-4cee-9dee-6654571650bc,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/8dcb5ff0-6b3c-4cee-9dee-6654571650bc,riz blanc,143.0,150,7.0
wrah5h,8dcb5ff0-6b3c-4cee-9dee-6654571650bc,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/8dcb5ff0-6b3c-4cee-9dee-6654571650bc,tofu nature pané,114.0,80,34.0
wrah5h,8dcb5ff0-6b3c-4cee-9dee-6654571650bc,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/8dcb5ff0-6b3c-4cee-9dee-6654571650bc,fenouil gratiné,169.0,120,49.0
wrah5h,99065338-8c07-4b9d-95a9-0309ea0d0d14,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/99065338-8c07-4b9d-95a9-0309ea0d0d14,mangue,140.0,150,10.0
wrah5h,99065338-8c07-4b9d-95a9-0309ea0d0d14,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/99065338-8c07-4b9d-95a9-0309ea0d0d14,pomme,60.0,90,30.0
wrah5h,ce120f4a-1a53-4927-a9d6-931d184144e7,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/ce120f4a-1a53-4927-a9d6-931d184144e7,pommes de terre grillées à la poêle,142.0,150,8.0
wrah5h,ce120f4a-1a53-4927-a9d6-931d184144e7,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/ce120f4a-1a53-4927-a9d6-931d184144e7,brocolis à la vapeur,101.0,90,11.0
wrah5h,ce120f4a-1a53-4927-a9d6-931d184144e7,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/ce120f4a-1a53-4927-a9d6-931d184144e7,vinaigrette,10.0,15,5.0
wrah5h,ce120f4a-1a53-4927-a9d6-931d184144e7,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/ce120f4a-1a53-4927-a9d6-931d184144e7,bœuf strogonoff,126.0,150,24.0
wrah5h,ea624b96-5ac7-49de-85af-aad738eb7bdb,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/ea624b96-5ac7-49de-85af-aad738eb7bdb,tartelette au citron,58.0,85,27.0
wrah5h,c0fb0561-9aaf-42ef-b18e-2677b0c8f7d7,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/c0fb0561-9aaf-42ef-b18e-2677b0c8f7d7,flocons d'avoine,40.0,50,10.0
wrah5h,c0fb0561-9aaf-42ef-b18e-2677b0c8f7d7,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/c0fb0561-9aaf-42ef-b18e-2677b0c8f7d7,graines de chia,8.0,15,7.0
wrah5h,c0fb0561-9aaf-42ef-b18e-2677b0c8f7d7,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/c0fb0561-9aaf-42ef-b18e-2677b0c8f7d7,lait d'amande nature,119.0,120,1.0
wrah5h,c0fb0561-9aaf-42ef-b18e-2677b0c8f7d7,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/c0fb0561-9aaf-42ef-b18e-2677b0c8f7d7,pépites de chocolat,9.0,20,11.0
wrah5h,c0fb0561-9aaf-42ef-b18e-2677b0c8f7d7,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/c0fb0561-9aaf-42ef-b18e-2677b0c8f7d7,purée de cacahuète,12.0,20,8.0
wrah5h,c0fb0561-9aaf-42ef-b18e-2677b0c8f7d7,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/c0fb0561-9aaf-42ef-b18e-2677b0c8f7d7,framboises,35.0,50,15.0
wrah5h,c0fb0561-9aaf-42ef-b18e-2677b0c8f7d7,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/c0fb0561-9aaf-42ef-b18e-2677b0c8f7d7,myrtilles,27.0,25,2.0
wrah5h,e3bda09e-e437-4ac8-bfbf-4f282e801bfc,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/e3bda09e-e437-4ac8-bfbf-4f282e801bfc,poulet grillé,79.0,50,29.0
wrah5h,e3bda09e-e437-4ac8-bfbf-4f282e801bfc,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/e3bda09e-e437-4ac8-bfbf-4f282e801bfc,ratatouille,106.0,50,56.0
wrah5h,e3bda09e-e437-4ac8-bfbf-4f282e801bfc,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/e3bda09e-e437-4ac8-bfbf-4f282e801bfc,pain/galette,90.0,120,30.0
wrah5h,cb6a4333-4844-427b-b4a5-d13df89508f1,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/cb6a4333-4844-427b-b4a5-d13df89508f1,poire,183.0,200,17.0
wrah5h,1550c506-8c95-461f-b658-8f427dc2a0af,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/1550c506-8c95-461f-b658-8f427dc2a0af,haricots verts + huile,137.0,120,17.0
wrah5h,1550c506-8c95-461f-b658-8f427dc2a0af,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/1550c506-8c95-461f-b658-8f427dc2a0af,haricots rouges,91.0,90,1.0
wrah5h,1550c506-8c95-461f-b658-8f427dc2a0af,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/1550c506-8c95-461f-b658-8f427dc2a0af,pâtes,123.0,180,57.0
wrah5h,1550c506-8c95-461f-b658-8f427dc2a0af,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/1550c506-8c95-461f-b658-8f427dc2a0af,mozzarella,54.0,40,14.0
wrah5h,7b0475df-5b02-4072-abb9-ef75acf0f031,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/7b0475df-5b02-4072-abb9-ef75acf0f031,tiramisu,72.0,120,48.0
wrah5h,7b0475df-5b02-4072-abb9-ef75acf0f031,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/7b0475df-5b02-4072-abb9-ef75acf0f031,forêt noir,32.0,85,53.0
wrah5h,d483e228-d4ed-4708-b190-13338f41fd5e,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/d483e228-d4ed-4708-b190-13338f41fd5e,thé vert menthe,304.0,250,54.0
wrah5h,2e7b02f3-969a-4269-bf8a-ee2710c121bc,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/2e7b02f3-969a-4269-bf8a-ee2710c121bc,porridge,163.0,200,37.0
wrah5h,2e7b02f3-969a-4269-bf8a-ee2710c121bc,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/2e7b02f3-969a-4269-bf8a-ee2710c121bc,framboises,20.0,40,20.0
wrah5h,2e7b02f3-969a-4269-bf8a-ee2710c121bc,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/2e7b02f3-969a-4269-bf8a-ee2710c121bc,myrtilles,24.0,40,16.0
wrah5h,2e7b02f3-969a-4269-bf8a-ee2710c121bc,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/2e7b02f3-969a-4269-bf8a-ee2710c121bc,pépites chocolat noir,9.0,10,1.0
wrah5h,2e7b02f3-969a-4269-bf8a-ee2710c121bc,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/2e7b02f3-969a-4269-bf8a-ee2710c121bc,purée de cacahuète,13.0,15,2.0
wrah5h,115dbd14-27ca-4200-a232-fa9f3eb9bad7,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/115dbd14-27ca-4200-a232-fa9f3eb9bad7,pâtes,148.0,180,32.0
wrah5h,115dbd14-27ca-4200-a232-fa9f3eb9bad7,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/115dbd14-27ca-4200-a232-fa9f3eb9bad7,haricots verts,112.0,90,22.0
wrah5h,115dbd14-27ca-4200-a232-fa9f3eb9bad7,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/115dbd14-27ca-4200-a232-fa9f3eb9bad7,poulet grillé,74.0,120,46.0
wrah5h,115dbd14-27ca-4200-a232-fa9f3eb9bad7,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/115dbd14-27ca-4200-a232-fa9f3eb9bad7,sauce tomate,100.0,50,50.0
wrah5h,115dbd14-27ca-4200-a232-fa9f3eb9bad7,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/115dbd14-27ca-4200-a232-fa9f3eb9bad7,parmesan râpé,13.0,15,2.0
wrah5h,8487ef93-2680-471e-986f-692657cd360f,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/8487ef93-2680-471e-986f-692657cd360f,poire,175.0,220,45.0
wrah5h,fcf4b7f7-6426-46b7-94d2-af87390ce037,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/fcf4b7f7-6426-46b7-94d2-af87390ce037,tomates cerises,25.0,50,25.0
wrah5h,fcf4b7f7-6426-46b7-94d2-af87390ce037,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/fcf4b7f7-6426-46b7-94d2-af87390ce037,olives,16.0,30,14.0
wrah5h,430eb052-fb0e-4c31-bd54-a9567a305cff,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/430eb052-fb0e-4c31-bd54-a9567a305cff,sirop,15.0,30,15.0
wrah5h,a7f54de1-9b6e-4edf-8f1f-0df19f00ceb0,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/a7f54de1-9b6e-4edf-8f1f-0df19f00ceb0,"salade de carotte, mais, tomates",133.0,120,13.0
wrah5h,a7f54de1-9b6e-4edf-8f1f-0df19f00ceb0,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/a7f54de1-9b6e-4edf-8f1f-0df19f00ceb0,tranche pizza légumes,82.0,120,38.0
wrah5h,a7f54de1-9b6e-4edf-8f1f-0df19f00ceb0,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/a7f54de1-9b6e-4edf-8f1f-0df19f00ceb0,tranche pizza ricotta épinards,75.0,120,45.0
wrah5h,b60a4dee-442d-447d-8d78-db9521763ffa,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/b60a4dee-442d-447d-8d78-db9521763ffa,tranche gâteau rhubarbe,116.0,150,34.0
wrah5h,af6d64ca-fe7b-4dc3-b7c9-3eb10e1ccb81,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/af6d64ca-fe7b-4dc3-b7c9-3eb10e1ccb81,porridge,144.0,200,56.0
wrah5h,af6d64ca-fe7b-4dc3-b7c9-3eb10e1ccb81,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/af6d64ca-fe7b-4dc3-b7c9-3eb10e1ccb81,framboises,46.0,50,4.0
wrah5h,af6d64ca-fe7b-4dc3-b7c9-3eb10e1ccb81,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/af6d64ca-fe7b-4dc3-b7c9-3eb10e1ccb81,pépites chocolat noir,9.0,15,6.0
wrah5h,af6d64ca-fe7b-4dc3-b7c9-3eb10e1ccb81,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/af6d64ca-fe7b-4dc3-b7c9-3eb10e1ccb81,purée de cacahuète,11.0,20,9.0
wrah5h,8de465e6-eb71-4c8f-8cdb-f587e9c8bef8,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/8de465e6-eb71-4c8f-8cdb-f587e9c8bef8,tagliatelles,159.0,180,21.0
wrah5h,8de465e6-eb71-4c8f-8cdb-f587e9c8bef8,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/8de465e6-eb71-4c8f-8cdb-f587e9c8bef8,omelette aux tomates,120.0,120,0.0
wrah5h,8de465e6-eb71-4c8f-8cdb-f587e9c8bef8,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/8de465e6-eb71-4c8f-8cdb-f587e9c8bef8,sauce tomate,117.0,60,57.0
wrah5h,8de465e6-eb71-4c8f-8cdb-f587e9c8bef8,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/8de465e6-eb71-4c8f-8cdb-f587e9c8bef8,gruyère râpé,22.0,20,2.0
wrah5h,d2097311-e228-4896-bc01-5592faab02f8,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/d2097311-e228-4896-bc01-5592faab02f8,bubble tea (thé froid + perles de tapioca),412.0,450,38.0
wrah5h,e70834e6-948f-4497-a162-e7f604b1b041,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/e70834e6-948f-4497-a162-e7f604b1b041,salade verte + sauce blanche,97.0,120,23.0
wrah5h,74242129-6ae6-4154-b6b2-30ac30d0551f,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/74242129-6ae6-4154-b6b2-30ac30d0551f,gaufre à la patate douce,67.0,120,53.0
wrah5h,74242129-6ae6-4154-b6b2-30ac30d0551f,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/74242129-6ae6-4154-b6b2-30ac30d0551f,"sauce demi crème acidulée, citron, aneth",33.0,30,3.0
wrah5h,74242129-6ae6-4154-b6b2-30ac30d0551f,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/74242129-6ae6-4154-b6b2-30ac30d0551f,saumon fumé,29.0,50,21.0
wrah5h,1876b0b6-568d-4583-8186-073df252e6c9,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/1876b0b6-568d-4583-8186-073df252e6c9,gaufre à la patate douce,85.0,180,95.0
wrah5h,1876b0b6-568d-4583-8186-073df252e6c9,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/1876b0b6-568d-4583-8186-073df252e6c9,"sauce demi crème acidulée, citron, aneth",32.0,30,2.0
wrah5h,1876b0b6-568d-4583-8186-073df252e6c9,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/1876b0b6-568d-4583-8186-073df252e6c9,saumon fumé,26.0,40,14.0
wrah5h,6c622f0f-1438-4435-b301-f185ec9ab1f0,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/6c622f0f-1438-4435-b301-f185ec9ab1f0,macarons,24.0,30,6.0
wrah5h,cd9c7853-44f5-4274-93db-ceb9c56a3fed,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/cd9c7853-44f5-4274-93db-ceb9c56a3fed,tranche gâteau rhubarbe,115.0,180,65.0
wrah5h,f9b5561f-8c6a-47b5-8e89-85b9306ecfde,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/f9b5561f-8c6a-47b5-8e89-85b9306ecfde,pancake,37.0,90,53.0
wrah5h,f9b5561f-8c6a-47b5-8e89-85b9306ecfde,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/f9b5561f-8c6a-47b5-8e89-85b9306ecfde,sirop d'érable,4.0,10,6.0
wrah5h,593f77be-5d35-42a8-94db-cfad926ab538,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/593f77be-5d35-42a8-94db-cfad926ab538,pancake,35.0,90,55.0
wrah5h,593f77be-5d35-42a8-94db-cfad926ab538,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/593f77be-5d35-42a8-94db-cfad926ab538,sucre,2.0,5,3.0
wrah5h,e9eee6c1-2c69-471e-af33-23a34fb85e0c,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/e9eee6c1-2c69-471e-af33-23a34fb85e0c,limonade maison,334.0,250,84.0
wrah5h,69327bb9-2361-4486-bea2-300691e60d0a,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/69327bb9-2361-4486-bea2-300691e60d0a,pain,51.0,30,21.0
wrah5h,69327bb9-2361-4486-bea2-300691e60d0a,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/69327bb9-2361-4486-bea2-300691e60d0a,caviar d'aubergines,69.0,40,29.0
wrah5h,ee6e8045-59f2-4294-ae6a-1d5695abc176,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/ee6e8045-59f2-4294-ae6a-1d5695abc176,concombre,85.0,80,5.0
wrah5h,ee6e8045-59f2-4294-ae6a-1d5695abc176,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/ee6e8045-59f2-4294-ae6a-1d5695abc176,tomates,48.0,50,2.0
wrah5h,0415ec47-fbfd-4516-a71f-24caa123ce55,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/0415ec47-fbfd-4516-a71f-24caa123ce55,pain/galette,45.0,80,35.0
wrah5h,0415ec47-fbfd-4516-a71f-24caa123ce55,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/0415ec47-fbfd-4516-a71f-24caa123ce55,sauce blanche,20.0,25,5.0
wrah5h,0415ec47-fbfd-4516-a71f-24caa123ce55,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/0415ec47-fbfd-4516-a71f-24caa123ce55,poivrons,80.0,40,40.0
wrah5h,0415ec47-fbfd-4516-a71f-24caa123ce55,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/0415ec47-fbfd-4516-a71f-24caa123ce55,poulet grillé,56.0,60,4.0
wrah5h,560d1e28-3692-4e4d-bdaf-3abb5f44be7a,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/560d1e28-3692-4e4d-bdaf-3abb5f44be7a,"délice des dieux (biscuit, fruits rouges, séré+mascarpone)",325.0,180,145.0
wrah5h,23670e31-473b-4fa4-af4e-825aec324022,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/23670e31-473b-4fa4-af4e-825aec324022,yogourt au café,120.0,150,30.0
wrah5h,25141c00-6f7c-41f5-91a6-778526eef583,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/25141c00-6f7c-41f5-91a6-778526eef583,croissant,70.0,60,10.0
wrah5h,c73a766e-70bf-435f-b53a-6b981cf634e3,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/c73a766e-70bf-435f-b53a-6b981cf634e3,pain,51.0,50,1.0
wrah5h,c73a766e-70bf-435f-b53a-6b981cf634e3,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/c73a766e-70bf-435f-b53a-6b981cf634e3,nutella,19.0,20,1.0
wrah5h,c73a766e-70bf-435f-b53a-6b981cf634e3,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/c73a766e-70bf-435f-b53a-6b981cf634e3,fraises,77.0,90,13.0
wrah5h,c73a766e-70bf-435f-b53a-6b981cf634e3,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/c73a766e-70bf-435f-b53a-6b981cf634e3,framboises,39.0,40,1.0
wrah5h,4c8d9d95-d2d6-4d77-babf-9bf6036befd6,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/4c8d9d95-d2d6-4d77-babf-9bf6036befd6,cottage cheese,40.0,60,20.0
wrah5h,d4021afa-7ac3-4e6b-9e0e-5e1a54425f70,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/d4021afa-7ac3-4e6b-9e0e-5e1a54425f70,thé froid maison,363.0,350,13.0
wrah5h,c4d2e0f7-71f7-4e23-bc37-43a0aff738da,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/c4d2e0f7-71f7-4e23-bc37-43a0aff738da,omelette aux tomates,209.0,150,59.0
wrah5h,c4d2e0f7-71f7-4e23-bc37-43a0aff738da,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/c4d2e0f7-71f7-4e23-bc37-43a0aff738da,pain,47.0,60,13.0
wrah5h,5de398c7-684b-448d-ba0a-f318d009bccd,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/5de398c7-684b-448d-ba0a-f318d009bccd,"délice des dieux (biscuit, fruits rouges, séré+mascarpone)",205.0,150,55.0
wrah5h,ee492174-b956-48fe-a4cb-4f059c9bc233,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/ee492174-b956-48fe-a4cb-4f059c9bc233,saumon grillé,64.0,90,26.0
wrah5h,ee492174-b956-48fe-a4cb-4f059c9bc233,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/ee492174-b956-48fe-a4cb-4f059c9bc233,riz complet,82.0,120,38.0
wrah5h,ee492174-b956-48fe-a4cb-4f059c9bc233,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/ee492174-b956-48fe-a4cb-4f059c9bc233,salade carotte et maïs,96.0,120,24.0
wrah5h,c3674822-e64d-427a-b1d2-13d5c2c45553,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/c3674822-e64d-427a-b1d2-13d5c2c45553,glace au chocolat,45.0,60,15.0
wrah5h,511a8f5c-2aad-4603-bdd4-39abc8eb9bcc,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/511a8f5c-2aad-4603-bdd4-39abc8eb9bcc,riz,107.0,150,43.0
wrah5h,511a8f5c-2aad-4603-bdd4-39abc8eb9bcc,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/511a8f5c-2aad-4603-bdd4-39abc8eb9bcc,caviar aubergines,151.0,120,31.0
wrah5h,511a8f5c-2aad-4603-bdd4-39abc8eb9bcc,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/511a8f5c-2aad-4603-bdd4-39abc8eb9bcc,saumon grillé,62.0,120,58.0
wrah5h,dbd0f239-9a8e-4455-a585-fb3c527b382f,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/dbd0f239-9a8e-4455-a585-fb3c527b382f,soupe courgette,162.0,250,88.0
wrah5h,df169d57-7daa-4fa4-b2f7-33365a99af37,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/df169d57-7daa-4fa4-b2f7-33365a99af37,tortelloni ricotta et épinards,188.0,200,12.0
wrah5h,df169d57-7daa-4fa4-b2f7-33365a99af37,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/df169d57-7daa-4fa4-b2f7-33365a99af37,épinards à la crème,87.0,80,7.0
wrah5h,df169d57-7daa-4fa4-b2f7-33365a99af37,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/df169d57-7daa-4fa4-b2f7-33365a99af37,fromage râpé,14.0,25,11.0
wrah5h,dbbc740e-373e-40a4-9376-25c50480ef65,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/dbbc740e-373e-40a4-9376-25c50480ef65,mousse/crème de marron,70.0,100,30.0
xjvrtk,bde314fb-61a7-42fd-94d6-01669f396e31,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/bde314fb-61a7-42fd-94d6-01669f396e31,café au lait,275.0,250,25.0
xjvrtk,f607625b-a07d-423e-a564-4d96ebadf084,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/f607625b-a07d-423e-a564-4d96ebadf084,tarte flambée pomme rhubarbe,250.0,180,70.0
xjvrtk,f87a2a81-9c85-454b-af47-38ed4c42554b,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/f87a2a81-9c85-454b-af47-38ed4c42554b,soupe à la tomate,400.0,350,50.0
xjvrtk,42d05c13-cf2c-433e-a2d3-78a67d41cf05,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/42d05c13-cf2c-433e-a2d3-78a67d41cf05,pomme,130.0,120,10.0
xjvrtk,42d05c13-cf2c-433e-a2d3-78a67d41cf05,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/42d05c13-cf2c-433e-a2d3-78a67d41cf05,fromage pâte dure,20.0,25,5.0
xjvrtk,58d03bda-2fb4-4b77-bc7f-cb0b65df954e,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/58d03bda-2fb4-4b77-bc7f-cb0b65df954e,café au lait,275.0,250,25.0
xjvrtk,b61491ce-fa4b-4eb0-a05a-f0ff122e16f7,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/b61491ce-fa4b-4eb0-a05a-f0ff122e16f7,cornet glace noisette,78.0,120,42.0
xjvrtk,da3473b4-282c-4045-80b1-194b8fe5cbcb,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/da3473b4-282c-4045-80b1-194b8fe5cbcb,café au lait,298.0,250,48.0
xjvrtk,af0adb1c-21f9-4edc-8080-3b412076999c,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/af0adb1c-21f9-4edc-8080-3b412076999c,pomme,224.0,180,44.0
xjvrtk,ce668b40-a61f-4ac1-abfd-a150071ddd76,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/ce668b40-a61f-4ac1-abfd-a150071ddd76,salade de tomates,417.0,250,167.0
xjvrtk,ce668b40-a61f-4ac1-abfd-a150071ddd76,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/ce668b40-a61f-4ac1-abfd-a150071ddd76,huile d'olive,5.0,10,5.0
xjvrtk,ce668b40-a61f-4ac1-abfd-a150071ddd76,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/ce668b40-a61f-4ac1-abfd-a150071ddd76,vinaigre balsamique,20.0,10,10.0
