key,description,weight,predicted_weight,absolute_error,weighed_absolute_error,url
ppf8hc,blanc de poulet,54.0,50,4.0,0.0012924148412304269,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/461f252c-4af5-4088-8ec9-5aa30c8271d2
p96w4a,mozarella,36.0,40,4.0,0.0008616098941536178,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/82f0bd88-ab57-46d8-83c6-99d636a8a3d4
wrah5h,poisson,124.0,120,4.0,0.002967767413195795,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/5e117510-fc82-4a06-a502-12983d55aac5
6fwmw2,haricots coco,86.0,90,4.0,0.002058290302700309,https://www.myfoodrepo.org/api/v1/subjects/6fwmw2/dish_media/5b6177d5-0d26-4a44-8697-8f007fe9ff1c
8japfq,vin rouge,146.0,150,4.0,0.003494306792956339,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/b4fdbc06-7591-4aee-83e3-ab3c60d47823
2ahgvr,bout de pain au lait,16.0,20,4.0,0.0003829377307349413,https://www.myfoodrepo.org/api/v1/subjects/2ahgvr/dish_media/1886c243-b497-4c0c-b749-b380873c5f23
ppf8hc,ketchup,11.0,15,4.0,0.0002632696898802721,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/ddb88e9f-bf1c-4010-9d5a-1181e9cbe810
r3bub9,mayonnaise,14.0,10,4.0,0.00033507051439307363,https://www.myfoodrepo.org/api/v1/subjects/r3bub9/dish_media/b1cddb5b-7db0-4fb4-9340-d84cd4187243
m4egh2,beurre,6.0,10,4.0,0.00014360164902560296,https://www.myfoodrepo.org/api/v1/subjects/m4egh2/dish_media/e8255768-2401-491d-9b2f-35168137da3b
ppf8hc,feuilletés sauce tomate,21.0,25,4.0,0.0005026057715896104,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/320b93f1-8b0b-42f3-84c6-2929825a090f
p8a2w5,salade verte,54.0,50,4.0,0.0012924148412304269,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/9db1412f-0390-4151-9d81-2b27a4f9a0d9
p96w4a,vinaigre balsamique,9.0,5,4.0,0.00021540247353840446,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/8e09dfe1-3c68-435f-8352-e7d32f9f9de7
ppf8hc,pomme,176.0,180,4.0,0.004212315038084354,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/8cef0fdf-b65b-4c28-8122-e30d10f57190
xjvrtk,carottes,56.0,60,4.0,0.0013402820575722945,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/bc9c353c-4fd3-41d7-b5ab-cc73e9587d47
p96w4a,confiture,6.0,10,4.0,0.00014360164902560296,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/e036b3f8-ccaa-47a4-af6e-0a6de159b9bc
p96w4a,vinaigre balsamique crème,9.0,5,4.0,0.00021540247353840446,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/fab584a3-42d9-4217-a493-ec0d71878e56
wrah5h,tomate,46.0,50,4.0,0.001100945975862956,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/712f4686-2c54-47d3-a8f2-811e15f6e76b
6fwmw2,salade de céleri,49.0,45,4.0,0.0011727468003757575,https://www.myfoodrepo.org/api/v1/subjects/6fwmw2/dish_media/1a96e805-fc15-4295-90a7-73a41fcb683f
wrah5h,sauce vinaigrette,11.0,15,4.0,0.0002632696898802721,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/e7be3f13-307e-4e19-be7b-5a547b6f694c
wrah5h,tagliatelles,184.0,180,4.0,0.004403783903451824,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/27f8d50b-e757-416c-9b64-37c5d34bf4e7
m4egh2,balisto : choco chips,29.0,25,4.0,0.0006940746369570811,https://www.myfoodrepo.org/api/v1/subjects/m4egh2/dish_media/82d43c0a-839d-46ee-8e0d-8950e0903f0a
wrah5h,2 macarons,26.0,30,4.0,0.0006222738124442796,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/8817f8e9-2029-4bb5-8b05-39bc211d1857
p96w4a,pain,34.0,30,4.0,0.0008137426778117502,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/c8fb1da2-cafe-4017-9b64-7e1368ec957e
ppf8hc,mayonnaise,11.0,15,4.0,0.0002632696898802721,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/5dfa5302-a2e6-4c74-94fd-8e014ec012bc
6fwmw2,fraises,146.0,150,4.0,0.003494306792956339,https://www.myfoodrepo.org/api/v1/subjects/6fwmw2/dish_media/fc43899a-21ef-45e8-95b0-d10af04f9539
ppf8hc,chocolat noir,21.0,25,4.0,0.0005026057715896104,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/b17f93e7-6ddf-44d2-a34a-dad6cecf6c3d
2ahgvr,bière pression,496.0,500,4.0,0.01187106965278318,https://www.myfoodrepo.org/api/v1/subjects/2ahgvr/dish_media/c954f821-fbb7-4a62-8de5-b783fd087c94
m4egh2,beurre,6.0,10,4.0,0.00014360164902560296,https://www.myfoodrepo.org/api/v1/subjects/m4egh2/dish_media/32240549-c951-4215-a57d-6c66551d5531
p96w4a,cacao,1.0,5,4.0,2.393360817093383e-05,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/891329a2-60a8-4aa6-a08b-3ef8a895419d
p8a2w5,petits pains grillés,26.0,30,4.0,0.0006222738124442796,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/9e3bfdbf-2b6e-41be-93ee-6610250b8c4e
xjvrtk,basilic,2.0,5,3.0,3.590041225640074e-05,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/89b3294f-5dd2-4358-9633-2eb14dbff3ef
p96w4a,café au lait,253.0,250,3.0,0.004541402150434694,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/0a9541fa-ce48-42c4-b35d-d9ffd753b7c5
p96w4a,kitkat,42.0,45,3.0,0.0007539086573844156,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/b531dbd5-0cfa-49a2-9b34-421504d70781
p96w4a,framboises,47.0,50,3.0,0.0008436596880254175,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/94d47a3d-d621-4678-8108-0e196b8af271
xjvrtk,huile d'olive,8.0,5,3.0,0.00014360164902560296,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/bc9c353c-4fd3-41d7-b5ab-cc73e9587d47
m4egh2,barre choco-muesli,27.0,30,3.0,0.00048465556546141,https://www.myfoodrepo.org/api/v1/subjects/m4egh2/dish_media/47707a6b-caa3-4c30-9516-9498f0a4b9b3
p96w4a,vinaigre balsamique,13.0,10,3.0,0.00023335267966660483,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/7004d086-abf6-4e9f-a945-0d22f3a60a84
8japfq,pesto,17.0,20,3.0,0.00030515350417940635,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/90f80380-51b1-4945-89c0-35931c2cbfa2
p96w4a,cacao,2.0,5,3.0,3.590041225640074e-05,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/2cecd350-0715-4904-bc09-00937de43e96
xjvrtk,huile de lin,8.0,5,3.0,0.00014360164902560296,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/d8aaea52-09df-4596-892c-0d03f5b6b9cd
p96w4a,huile olive,8.0,5,3.0,0.00014360164902560296,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/8e09dfe1-3c68-435f-8352-e7d32f9f9de7
xjvrtk,ciboulette,5.0,2,3.0,8.975103064100186e-05,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/bc9c353c-4fd3-41d7-b5ab-cc73e9587d47
xjvrtk,fromage pate molle,43.0,40,3.0,0.000771858863512616,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/54ee4857-524c-436a-a31b-a1013669f8c1
p96w4a,cacao,2.0,5,3.0,3.590041225640074e-05,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/92b7783e-b1df-41f6-be6a-598ffc355c4b
p96w4a,cacao,2.0,5,3.0,3.590041225640074e-05,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/01f23918-3fb3-4721-96e4-7bad3ce8be53
xjvrtk,huile de lin,8.0,5,3.0,0.00014360164902560296,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/d15f25db-272a-4f8a-a0ae-225438cf4b70
p96w4a,croûton,12.0,15,3.0,0.00021540247353840446,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/f57e0ec8-3670-4090-ba32-233b99bdb475
p96w4a,cacao,2.0,5,3.0,3.590041225640074e-05,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/6c6322fb-0b69-44bf-a2d9-5b4eb8f1a043
8japfq,branche de chocolat,28.0,25,3.0,0.0005026057715896104,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/327c0351-f7ed-43fe-8043-0687d8b0e848
xjvrtk,pain complet,43.0,40,3.0,0.000771858863512616,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/e969cc59-48a6-4ea9-a4f6-0105d72ef771
p96w4a,oignons nouveaux,8.0,5,3.0,0.00014360164902560296,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/fab584a3-42d9-4217-a493-ec0d71878e56
p96w4a,cacao,2.0,5,3.0,3.590041225640074e-05,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/df716541-77d9-493f-a69b-8cf20719be25
2ahgvr,asperges,177.0,180,3.0,0.003177186484691466,https://www.myfoodrepo.org/api/v1/subjects/2ahgvr/dish_media/b24759a6-90ea-4f9e-a1ad-d52af234de62
m4egh2,espresso,63.0,60,3.0,0.0011308629860766234,https://www.myfoodrepo.org/api/v1/subjects/m4egh2/dish_media/4778cfd4-24c2-4cdd-8325-055f0daf1a8f
p96w4a,tomate séchée,12.0,15,3.0,0.00021540247353840446,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/82f0bd88-ab57-46d8-83c6-99d636a8a3d4
p96w4a,pain (baguette),27.0,30,3.0,0.00048465556546141,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/a11463a4-ab51-4b83-a55f-d4edfb527b13
p96w4a,confiture,7.0,10,3.0,0.0001256514428974026,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/6b14a3f8-bfc1-4e9d-9ce7-f884774afb59
p96w4a,verre d'eau,147.0,150,3.0,0.002638680300845455,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/bb1887b0-3f5b-45e4-952f-ddf0cf621341
p96w4a,beurre,2.0,5,3.0,3.590041225640074e-05,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/a7d36c03-057f-474b-9b76-5296d4f9faef
p96w4a,cacao,2.0,5,3.0,3.590041225640074e-05,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/0a9541fa-ce48-42c4-b35d-d9ffd753b7c5
ppf8hc,pâte à tartiner au chocolat,18.0,15,3.0,0.0003231037103076067,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/fd92611a-9a03-4e50-b78d-88023991aeb7
p96w4a,crème balsamique,2.0,5,3.0,3.590041225640074e-05,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/ea5f58cc-2c17-4ecc-ad47-54141658e911
p8a2w5,abricots,67.0,70,3.0,0.0012026638105894249,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/8bede65a-f878-4c2e-b072-81e946b9ac06
8japfq,amandes en bâtonnets,18.0,15,3.0,0.0003231037103076067,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/94c187a1-2cee-4ec0-8a37-61761b7852a8
p96w4a,huile d'olive,2.0,5,3.0,3.590041225640074e-05,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/0b30b5d8-e33f-4dd8-9031-8ca14d954da4
p96w4a,beurre,2.0,5,3.0,3.590041225640074e-05,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/e9242585-5554-4e43-9c4f-ad25bd136e29
ppf8hc,salade verte,22.0,25,3.0,0.0003949045348204082,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/bd4a56f1-0ae0-4536-8a91-7021c0f47548
p96w4a,beurre,2.0,5,3.0,3.590041225640074e-05,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/5fe0ff4c-666e-4d1b-918a-b96903891731
2ahgvr,tartine avec crème de marrons et beurre,47.0,50,3.0,0.0008436596880254175,https://www.myfoodrepo.org/api/v1/subjects/2ahgvr/dish_media/fb2a197e-9ecd-4c2c-b686-2bc13e28ef1c
ppf8hc,mayonnaise avec moutarde,8.0,5,3.0,0.00014360164902560296,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/461f252c-4af5-4088-8ec9-5aa30c8271d2
p96w4a,nutella,12.0,15,3.0,0.00021540247353840446,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/e07ed79b-166f-4cad-9e8b-40d0e6d68607
p8a2w5,pois chiches,123.0,120,3.0,0.0022078753537686457,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/e7f3470c-66d1-410d-8423-4bc12438ecb0
r3bub9,rôti,123.0,120,3.0,0.0022078753537686457,https://www.myfoodrepo.org/api/v1/subjects/r3bub9/dish_media/d936efff-6fc8-4d66-8681-db5d7fd4f9c4
wrah5h,tranche jambon,27.0,30,3.0,0.00048465556546141,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/19a2e7b0-7aad-44c5-b52a-d67294d4ef49
p96w4a,tomate cerise,43.0,40,3.0,0.000771858863512616,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/4e021399-8a90-44fe-b06c-0955cd2280f7
p96w4a,pêche,27.0,30,3.0,0.00048465556546141,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/4e021399-8a90-44fe-b06c-0955cd2280f7
p8a2w5,pain,123.0,120,3.0,0.0022078753537686457,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/a78123a9-a71d-44cc-a512-4b8f9c048b9b
r3bub9,tomates,47.0,50,3.0,0.0008436596880254175,https://www.myfoodrepo.org/api/v1/subjects/r3bub9/dish_media/6f0647af-ce31-45ac-abc9-d335ba8bcd5e
8japfq,fraises,167.0,170,3.0,0.002997684423409462,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/2a854c3d-0ba9-4c3f-b22c-630cbe2d37cd
2ahgvr,pâtes,117.0,120,3.0,0.0021001741169994433,https://www.myfoodrepo.org/api/v1/subjects/2ahgvr/dish_media/5540e99f-84bd-4971-a7b2-caab6b4282bb
p96w4a,sauce à salade,12.0,15,3.0,0.00021540247353840446,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/4e021399-8a90-44fe-b06c-0955cd2280f7
ppf8hc,cracotte craquinette fraise,33.0,30,3.0,0.0005923568022306123,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/408c6404-8e44-4937-b197-324c0543480e
8japfq,cookie,57.0,60,3.0,0.0010231617493074213,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/078e41ee-9489-4b78-94b3-a6298acfbbb2
wrah5h,tranche jambon,27.0,30,3.0,0.00048465556546141,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/8c36c212-67bf-4a50-b2ec-e4b780749488
p8a2w5,lait dans céréales,117.0,120,3.0,0.0021001741169994433,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/4fb4c5be-8035-4321-b876-62099731b721
r3bub9,nutella,28.0,25,3.0,0.0005026057715896104,https://www.myfoodrepo.org/api/v1/subjects/r3bub9/dish_media/52420337-2b62-4393-bcc2-056c9371c35e
p8a2w5,pain au sésames,57.0,60,3.0,0.0010231617493074213,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/c68fefbc-cbb5-416b-9841-87bdfa83de36
ppf8hc,ketchup,22.0,25,3.0,0.0003949045348204082,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/f3337fd9-3578-4c7f-9384-bd7ee642348b
p8a2w5,bière,247.0,250,3.0,0.004433700913665492,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/1f60b628-e49e-4f68-9f67-ff32d77385ea
p8a2w5,nouilles,123.0,120,3.0,0.0022078753537686457,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/a5c220bb-f0c3-473e-af6a-3b0b2d1edc0b
p96w4a,cacao,2.0,5,3.0,3.590041225640074e-05,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/ecd4d183-e014-4ece-985a-4b271ab2bd3c
p8a2w5,bière,247.0,250,3.0,0.004433700913665492,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/1f60b628-e49e-4f68-9f67-ff32d77385ea
wrah5h,sucre,2.0,5,3.0,3.590041225640074e-05,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/593f77be-5d35-42a8-94db-cfad926ab538
8japfq,cottage cheese aux herbes,37.0,40,3.0,0.0006641576267434137,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/0bd218b2-a4c6-4605-8737-2055d3040f25
wrah5h,"sauce demi crème acidulée, citron, aneth",33.0,30,3.0,0.0005923568022306123,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/74242129-6ae6-4154-b6b2-30ac30d0551f
ppf8hc,crème de balsamique,7.0,10,3.0,0.0001256514428974026,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/48c4aaf7-9456-4d6f-b013-873b6d7d63c8
p8a2w5,mayonnaise,28.0,25,3.0,0.0005026057715896104,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/d767c564-a3e6-4306-b022-ea44636699d8
ppf8hc,chocolat noir,18.0,15,3.0,0.0003231037103076067,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/1f280cd7-2448-47d9-a198-235eb8d19e29
p8a2w5,boeuf,47.0,50,3.0,0.0008436596880254175,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/c9125670-8a67-4884-9958-ce18c6ccbe72
p96w4a,cacao,3.0,5,2.0,3.590041225640074e-05,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/ef6c67b3-7e4b-49a8-a169-7ddcb4efc52a
p96w4a,huile d'olive,3.0,5,2.0,3.590041225640074e-05,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/5ebafbd6-315d-44a6-8508-ba143d23adb2
wrah5h,demi crème acidulée,18.0,20,2.0,0.00021540247353840446,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/19a2e7b0-7aad-44c5-b52a-d67294d4ef49
r3bub9,poivron,43.0,45,2.0,0.0005145725756750773,https://www.myfoodrepo.org/api/v1/subjects/r3bub9/dish_media/6f0647af-ce31-45ac-abc9-d335ba8bcd5e
p8a2w5,tortilla,118.0,120,2.0,0.001412082882085096,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/d767c564-a3e6-4306-b022-ea44636699d8
8japfq,gruyère,28.0,30,2.0,0.00033507051439307363,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/b6659a8f-25e7-44f7-a351-7873f60f1586
ppf8hc,vinaigrette,13.0,15,2.0,0.0001555684531110699,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/39735aa7-25e8-4fa6-8b04-baa236c06a84
8japfq,épinards frais,52.0,50,2.0,0.0006222738124442796,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/b233fd7c-865a-4287-818f-8d4fe868585e
p8a2w5,mousse au chocolat,48.0,50,2.0,0.0005744065961024119,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/3fefa20e-b790-4f47-8706-3fb833540eb5
wrah5h,mangue,82.0,80,2.0,0.000981277935008287,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/bba5cf64-1d08-40cb-bc6c-bfdd2a7c2116
p96w4a,huile d'olive,7.0,5,2.0,8.376762859826841e-05,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/fab584a3-42d9-4217-a493-ec0d71878e56
p96w4a,œuf,58.0,60,2.0,0.0006940746369570811,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/fab584a3-42d9-4217-a493-ec0d71878e56
p8a2w5,saucisse de st galle,122.0,120,2.0,0.0014599500984269636,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/f34ff5fd-65d3-40a7-b440-cf05db977130
wrah5h,carotte râpées,42.0,40,2.0,0.0005026057715896104,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/712f4686-2c54-47d3-a8f2-811e15f6e76b
wrah5h,1/2 banane,62.0,60,2.0,0.0007419418532989487,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/97652ee3-3e16-4d7d-bafa-ffb83df2257c
8japfq,boulgour,122.0,120,2.0,0.0014599500984269636,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/b6659a8f-25e7-44f7-a351-7873f60f1586
p8a2w5,chocolat blanc,17.0,15,2.0,0.00020343566945293755,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/d4cfcd8a-7f38-44ba-82c5-8d0277be7bf8
ppf8hc,flûte au sésame,10.0,12,2.0,0.00011966804085466914,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/682caea3-1b0d-48ee-93ff-6b2f98a59b98
2ahgvr,pain pita,62.0,60,2.0,0.0007419418532989487,https://www.myfoodrepo.org/api/v1/subjects/2ahgvr/dish_media/a2d48966-aa71-4479-8b0f-d28dbf8ffab6
8japfq,noix de pécan,22.0,20,2.0,0.0002632696898802721,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/de554885-68af-4989-b977-79eff1160205
r3bub9,confiture de mûres,28.0,30,2.0,0.00033507051439307363,https://www.myfoodrepo.org/api/v1/subjects/r3bub9/dish_media/41db8800-3d11-4656-836f-27480e2807df
ppf8hc,poulet,33.0,35,2.0,0.0003949045348204082,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/0dd585cb-01fc-46ce-ba68-63b5667be3b7
2ahgvr,graines de chia,8.0,10,2.0,9.573443268373532e-05,https://www.myfoodrepo.org/api/v1/subjects/2ahgvr/dish_media/aa859e5b-563f-472c-9914-036722ebf60e
p96w4a,cacao,3.0,5,2.0,3.590041225640074e-05,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/df716541-77d9-493f-a69b-8cf20719be25
p96w4a,parmesan,13.0,15,2.0,0.0001555684531110699,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/1ae99be2-2043-417e-99b4-0860c1d9df1d
p96w4a,cacao,3.0,5,2.0,3.590041225640074e-05,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/5ab475b4-42bf-4e4c-a30b-035fb7486d2f
ppf8hc,compote de pommes,152.0,150,2.0,0.001818954220990971,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/8dca3244-36f9-4d15-a9a4-394773f59aab
8japfq,st-félicien,27.0,25,2.0,0.0003231037103076067,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/0bd218b2-a4c6-4605-8737-2055d3040f25
ppf8hc,pâte à tartiner au chocolat,22.0,20,2.0,0.0002632696898802721,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/f697ce48-4742-4e58-a44b-67e563c6653a
p96w4a,beurre,3.0,5,2.0,3.590041225640074e-05,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/1be5e2de-f1fe-4789-baf2-13f24ce8ca0a
m4egh2,confiture fraise,43.0,45,2.0,0.0005145725756750773,https://www.myfoodrepo.org/api/v1/subjects/m4egh2/dish_media/32240549-c951-4215-a57d-6c66551d5531
ppf8hc,poivrons,43.0,45,2.0,0.0005145725756750773,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/f3337fd9-3578-4c7f-9384-bd7ee642348b
p8a2w5,tomates,33.0,35,2.0,0.0003949045348204082,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/9e3bfdbf-2b6e-41be-93ee-6610250b8c4e
r3bub9,sucre,3.0,5,2.0,3.590041225640074e-05,https://www.myfoodrepo.org/api/v1/subjects/r3bub9/dish_media/808bb8d8-ec6f-49c8-9f4e-63f956f5d3ff
xjvrtk,huile d'olive,8.0,10,2.0,9.573443268373532e-05,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/f0284a02-724e-4310-940d-e0fdd9893c70
ppf8hc,chocolat noir,10.0,8,2.0,0.00011966804085466914,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/76ceb612-b05c-49b8-bfb9-064eac488fd3
p8a2w5,petit pain grillé,13.0,15,2.0,0.0001555684531110699,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/23ebd489-c573-4734-9acd-0247f0943fa5
p96w4a,2 biscuits nutella,28.0,30,2.0,0.00033507051439307363,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/86da771f-1d27-4626-b23c-0274d35df787
r3bub9,mozzarella,88.0,90,2.0,0.0010530787595210884,https://www.myfoodrepo.org/api/v1/subjects/r3bub9/dish_media/bb18e23e-6449-46ba-a82b-2f630af251aa
p8a2w5,légumes (radis et carottes),82.0,80,2.0,0.000981277935008287,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/c03e9bce-c9d5-45d6-ae2b-3e5d25ff8129
p96w4a,cacao,3.0,5,2.0,3.590041225640074e-05,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/3f5d416b-d714-406e-b741-79162c7b5865
m4egh2,biscuit,8.0,10,2.0,9.573443268373532e-05,https://www.myfoodrepo.org/api/v1/subjects/m4egh2/dish_media/5350f0cd-e92a-44fc-9770-13b4bcca327e
r3bub9,ail,3.0,5,2.0,3.590041225640074e-05,https://www.myfoodrepo.org/api/v1/subjects/r3bub9/dish_media/d985ac93-4b39-4db6-a618-c60859b4f22b
p96w4a,mélasse,3.0,5,2.0,3.590041225640074e-05,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/e036b3f8-ccaa-47a4-af6e-0a6de159b9bc
r3bub9,fraises,118.0,120,2.0,0.001412082882085096,https://www.myfoodrepo.org/api/v1/subjects/r3bub9/dish_media/5222e488-5af0-46bb-be8a-86a4b8d76990
p8a2w5,yogourt vanille,118.0,120,2.0,0.001412082882085096,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/72fef3aa-7322-4d9d-8e88-12de6bb439db
r3bub9,nutella / pâte à tartiner au chocolat,18.0,20,2.0,0.00021540247353840446,https://www.myfoodrepo.org/api/v1/subjects/r3bub9/dish_media/9a4c279f-b32f-46a4-85e3-ce3823375afc
p96w4a,cacao,3.0,5,2.0,3.590041225640074e-05,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/1fa43be0-8f68-4c17-926f-93ab2180fac1
8japfq,myrtilles,48.0,50,2.0,0.0005744065961024119,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/de554885-68af-4989-b977-79eff1160205
